id,prediccion
7986,209269.64
7987,199046.03
7988,177984.1
7989,481784.56
7990,104983.28
7991,1541517.1
7992,215232.62
7993,77726.25
7994,1039783.0
7995,404624.4
7996,348711.9
7997,440628.53
7998,535759.75
7999,627829.75
8000,71631.14
8001,78722.88
8002,158729.25
8003,575839.4
8004,68098.93
8005,157748.97
8006,778867.9
8007,286350.22
8008,638847.4
8009,298838.6
8010,219549.77
8011,683100.25
8012,1753847.4
8013,77601.625
8014,96429.11
8015,114872.13
8016,470772.6
8017,90098.29
8018,347543.88
8019,128752.58
8020,124786.3
8021,563227.2
8022,98628.2
8023,1542944.4
8024,2682867.0
8025,78871.56
8026,946725.75
8027,98069.18
8028,95097.375
8029,524966.6
8030,545204.0
8031,611522.0
8032,106752.89
8033,81155.28
8034,612231.4
8035,82840.69
8036,375793.75
8037,502650.75
8038,1801655.0
8039,132055.62
8040,356103.84
8041,126727.72
8042,217948.6
8043,1620809.6
8044,163129.72
8045,740114.25
8046,100236.61
8047,69006.12
8048,338101.34
8049,61159.555
8050,254101.77
8051,51390.895
8052,301525.22
8053,626577.3
8054,587391.4
8055,56624.574
8056,60219.973
8057,471285.9
8058,403180.9
8059,228993.42
8060,2124426.0
8061,1449778.4
8062,769157.5
8063,227405.19
8064,61056.684
8065,181264.33
8066,540962.75
8067,440569.9
8068,285894.72
8069,1700239.9
8070,56371.56
8071,2002021.0
8072,518056.16
8073,436318.62
8074,1330499.5
8075,437277.78
8076,1106009.0
8077,431535.88
8078,65815.61
8079,542790.5
8080,528936.75
8081,161199.88
8082,598390.0
8083,818893.1
8084,371445.16
8085,202028.8
8086,345701.53
8087,704334.9
8088,195752.72
8089,665511.9
8090,72028.36
8091,947023.75
8092,345022.6
8093,132037.89
8094,747490.4
8095,1586803.9
8096,87145.77
8097,421069.66
8098,91597.75
8099,255267.6
8100,1773893.1
8101,357297.1
8102,382644.28
8103,89636.766
8104,473564.1
8105,103655.57
8106,98317.92
8107,1715923.4
8108,68312.375
8109,370435.72
8110,175633.42
8111,647574.6
8112,66938.414
8113,198434.61
8114,297559.9
8115,384587.25
8116,77239.38
8117,419796.38
8118,844538.5
8119,259754.72
8120,91900.734
8121,103679.45
8122,569992.25
8123,432409.56
8124,939777.6
8125,842769.94
8126,464587.72
8127,108358.4
8128,72409.7
8129,363505.16
8130,164452.97
8131,902793.3
8132,482194.88
8133,852795.6
8134,617237.7
8135,90442.47
8136,103202.79
8137,403322.97
8138,128725.58
8139,644914.1
8140,278773.2
8141,109623.01
8142,1605331.6
8143,108420.91
8144,550987.4
8145,544690.1
8146,127735.43
8147,96515.58
8148,72686.53
8149,196701.81
8150,130182.03
8151,73464.516
8152,1168556.1
8153,909389.56
8154,534088.75
8155,78768.125
8156,42030.25
8157,66465.43
8158,86863.81
8159,192197.45
8160,467416.34
8161,554678.0
8162,349476.78
8163,531005.0
8164,156756.06
8165,542401.9
8166,94359.49
8167,1682886.9
8168,352901.4
8169,305429.12
8170,608607.0
8171,281500.84
8172,197011.89
8173,151294.94
8174,353191.47
8175,81871.47
8176,89046.79
8177,1454846.1
8178,399330.16
8179,521598.5
8180,332141.75
8181,566194.5
8182,752759.8
8183,681469.4
8184,384796.66
8185,135885.58
8186,92733.5
8187,454070.03
8188,603530.5
8189,48518.754
8190,98422.48
8191,893707.7
8192,695115.4
8193,248628.72
8194,871770.5
8195,415405.16
8196,122473.8
8197,435875.78
8198,396867.8
8199,1822194.2
8200,104967.375
8201,542970.0
8202,566302.2
8203,76607.19
8204,69927.48
8205,152215.1
8206,437526.72
8207,458644.97
8208,107297.05
8209,282272.2
8210,94384.19
8211,108232.47
8212,86132.69
8213,531473.1
8214,63791.48
8215,50660.266
8216,405828.94
8217,103246.59
8218,83361.516
8219,893890.0
8220,415082.22
8221,270307.66
8222,702924.94
8223,611916.6
8224,98524.38
8225,631106.8
8226,418103.4
8227,63270.33
8228,81670.53
8229,1533278.2
8230,67726.03
8231,297722.6
8232,320580.4
8233,253737.88
8234,628378.0
8235,1480664.8
8236,274418.97
8237,795233.9
8238,592555.7
8239,345813.3
8240,520486.06
8241,177391.73
8242,136708.27
8243,74457.72
8244,80686.95
8245,193857.38
8246,310439.97
8247,299826.16
8248,576303.1
8249,687563.25
8250,292086.78
8251,81894.18
8252,405360.56
8253,248685.94
8254,81563.586
8255,127143.17
8256,404930.47
8257,122662.64
8258,287195.84
8259,607416.06
8260,68645.05
8261,323941.78
8262,792308.6
8263,724830.44
8264,1003550.6
8265,315759.34
8266,111128.31
8267,563833.9
8268,431078.6
8269,192569.16
8270,339936.47
8271,1761602.2
8272,127225.89
8273,191411.72
8274,443794.28
8275,136971.1
8276,377169.16
8277,153894.06
8278,257798.75
8279,65756.66
8280,663383.75
8281,151205.62
8282,473474.66
8283,295172.12
8284,461871.9
8285,250761.34
8286,311135.8
8287,358772.56
8288,1554582.6
8289,82414.36
8290,211684.16
8291,398839.25
8292,239023.36
8293,267850.34
8294,865955.9
8295,361805.72
8296,682870.5
8297,1592436.5
8298,424835.22
8299,716801.6
8300,125647.8
8301,789522.6
8302,850007.1
8303,496432.84
8304,64960.27
8305,98442.39
8306,954460.6
8307,1203146.1
8308,425738.97
8309,457221.4
8310,183712.48
8311,530798.9
8312,209543.88
8313,69906.7
8314,197048.9
8315,103621.89
8316,159239.97
8317,80622.38
8318,1780507.1
8319,84662.945
8320,80919.016
8321,95818.66
8322,118803.99
8323,945968.75
8324,852732.75
8325,1343123.6
8326,654111.5
8327,107918.875
8328,1041257.9
8329,124947.18
8330,532501.9
8331,528193.75
8332,334212.78
8333,68826.67
8334,286822.72
8335,1801513.9
8336,412836.03
8337,110494.83
8338,190007.33
8339,410642.28
8340,184096.23
8341,72139.195
8342,929528.0
8343,491797.22
8344,213591.23
8345,106475.234
8346,152148.8
8347,429936.03
8348,1269480.6
8349,1410108.4
8350,99565.26
8351,254778.34
8352,561153.6
8353,358646.4
8354,1421244.8
8355,1058361.1
8356,1444170.6
8357,285971.28
8358,65684.16
8359,1626640.6
8360,790177.1
8361,336826.1
8362,371762.06
8363,269558.5
8364,764469.6
8365,183427.78
8366,104714.95
8367,851045.44
8368,215589.19
8369,71706.86
8370,82687.69
8371,451364.47
8372,675172.6
8373,411471.28
8374,102877.28
8375,1199935.2
8376,137907.8
8377,811672.9
8378,352558.53
8379,1789990.8
8380,1887213.6
8381,794370.0
8382,1713361.1
8383,453765.66
8384,590280.9
8385,430742.38
8386,595794.5
8387,895005.56
8388,1324588.6
8389,370428.22
8390,487656.34
8391,103750.45
8392,98326.25
8393,672644.4
8394,314949.16
8395,67210.375
8396,72505.44
8397,526190.6
8398,444925.28
8399,342704.5
8400,318407.44
8401,387240.6
8402,1391237.0
8403,85673.06
8404,385918.22
8405,503054.6
8406,423648.2
8407,716502.5
8408,340826.38
8409,183749.12
8410,429222.78
8411,463346.22
8412,119029.67
8413,264521.03
8414,403063.34
8415,166619.31
8416,1008919.9
8417,625082.9
8418,96023.625
8419,290299.78
8420,50614.7
8421,215003.48
8422,194322.23
8423,693406.56
8424,694897.06
8425,162215.03
8426,138248.4
8427,570501.1
8428,450400.7
8429,298368.53
8430,998787.44
8431,1517477.5
8432,88172.91
8433,251117.84
8434,499724.1
8435,220732.03
8436,118452.21
8437,1130185.9
8438,571529.4
8439,232661.83
8440,1630466.4
8441,74985.69
8442,1255526.6
8443,127072.67
8444,1389387.6
8445,104723.57
8446,216619.05
8447,187210.94
8448,429290.28
8449,397023.2
8450,85105.41
8451,448393.7
8452,996812.1
8453,88171.16
8454,129611.945
8455,1741718.6
8456,1062938.1
8457,154821.56
8458,376795.8
8459,312599.44
8460,961198.8
8461,1584773.2
8462,216453.67
8463,501837.53
8464,571016.3
8465,1433514.6
8466,82428.0
8467,247392.47
8468,176396.12
8469,489522.16
8470,687364.4
8471,159656.45
8472,511684.16
8473,248651.0
8474,462122.84
8475,1611873.4
8476,268354.38
8477,1659022.6
8478,512210.28
8479,113722.24
8480,528307.94
8481,276101.12
8482,121719.48
8483,203807.22
8484,101807.05
8485,115572.56
8486,884003.4
8487,73185.53
8488,81975.05
8489,840921.56
8490,66046.16
8491,501573.03
8492,1991032.2
8493,1503614.5
8494,449389.34
8495,305152.78
8496,274928.03
8497,229069.78
8498,246986.0
8499,75261.266
8500,110357.914
8501,73713.766
8502,307175.9
8503,100305.32
8504,77057.016
8505,61968.355
8506,444117.4
8507,591613.9
8508,562447.1
8509,53601.047
8510,54985.785
8511,88895.375
8512,120247.47
8513,233384.62
8514,1749448.6
8515,105923.26
8516,126647.484
8517,232699.81
8518,983375.06
8519,69589.695
8520,597664.3
8521,116192.2
8522,76297.8
8523,276243.9
8524,182608.0
8525,46105.875
8526,892701.6
8527,433326.16
8528,620297.9
8529,309819.0
8530,289280.84
8531,181871.3
8532,1014706.4
8533,502945.1
8534,79030.44
8535,262427.75
8536,504694.1
8537,74017.08
8538,232976.81
8539,672312.25
8540,86614.69
8541,1323312.1
8542,411461.84
8543,91683.06
8544,1610142.6
8545,2312857.2
8546,698057.9
8547,98383.67
8548,1058361.1
8549,376644.2
8550,342822.34
8551,481265.6
8552,397102.03
8553,648429.6
8554,245720.39
8555,290127.0
8556,64123.707
8557,912063.3
8558,121803.37
8559,256548.77
8560,404762.97
8561,670340.4
8562,1205448.4
8563,496049.03
8564,776698.25
8565,337614.47
8566,470152.72
8567,204423.22
8568,438907.97
8569,109698.59
8570,96764.85
8571,776755.5
8572,66200.69
8573,228269.88
8574,391752.6
8575,93804.695
8576,70727.3
8577,205933.69
8578,504360.97
8579,757550.9
8580,1831169.2
8581,524214.44
8582,645965.6
8583,244108.03
8584,479951.44
8585,286284.53
8586,233947.12
8587,660715.7
8588,58062.363
8589,87744.56
8590,128913.26
8591,324520.16
8592,398175.9
8593,766591.0
8594,383879.44
8595,587866.5
8596,45948.145
8597,1241030.1
8598,176055.81
8599,911404.56
8600,786165.9
8601,127622.94
8602,106479.58
8603,128976.29
8604,317301.84
8605,1876159.5
8606,85803.7
8607,105815.22
8608,558627.3
8609,62494.51
8610,414827.56
8611,125818.89
8612,490408.9
8613,492934.72
8614,497855.12
8615,454727.97
8616,99156.3
8617,424561.78
8618,1432513.0
8619,130107.89
8620,102150.21
8621,127443.98
8622,1904433.1
8623,422851.38
8624,1560802.9
8625,74740.19
8626,72418.42
8627,416200.0
8628,226258.9
8629,696708.2
8630,677658.75
8631,515417.22
8632,264640.75
8633,904915.1
8634,575417.9
8635,125548.13
8636,83599.55
8637,144615.38
8638,250872.9
8639,1044940.4
8640,451848.53
8641,330695.44
8642,368845.88
8643,230680.38
8644,1600890.6
8645,65742.89
8646,568928.75
8647,263199.75
8648,1376247.1
8649,292493.34
8650,1496197.1
8651,269590.66
8652,515009.66
8653,1839861.9
8654,542965.25
8655,100743.05
8656,808712.25
8657,353400.28
8658,1003035.25
8659,81016.086
8660,88404.875
8661,646193.5
8662,364658.4
8663,690760.56
8664,550179.2
8665,432777.12
8666,660722.5
8667,346999.38
8668,272458.62
8669,59767.89
8670,93467.55
8671,301565.53
8672,80686.13
8673,120973.64
8674,63666.516
8675,94061.875
8676,159304.45
8677,1744527.6
8678,62110.68
8679,734386.44
8680,367983.84
8681,770612.44
8682,421682.6
8683,704750.9
8684,94842.34
8685,164320.55
8686,611443.1
8687,454549.88
8688,1797637.9
8689,399216.97
8690,525860.9
8691,758231.6
8692,93990.8
8693,1777585.9
8694,1845537.2
8695,420085.22
8696,361693.97
8697,808595.3
8698,557526.5
8699,431610.8
8700,452615.94
8701,91231.56
8702,115718.3
8703,153292.6
8704,107946.74
8705,54943.02
8706,202780.84
8707,70894.69
8708,72263.11
8709,233079.31
8710,1861820.9
8711,863501.25
8712,162920.98
8713,352809.62
8714,397829.34
8715,276341.84
8716,155613.56
8717,569124.75
8718,933407.1
8719,299827.44
8720,462159.88
8721,105945.64
8722,102561.984
8723,2247718.8
8724,66919.06
8725,258272.6
8726,67544.44
8727,110391.93
8728,82007.92
8729,735865.9
8730,104567.61
8731,82149.336
8732,108315.68
8733,107500.49
8734,978666.94
8735,245604.62
8736,366429.84
8737,118119.016
8738,429160.4
8739,182623.25
8740,1532636.5
8741,73026.57
8742,80126.05
8743,65377.51
8744,129206.88
8745,531471.6
8746,45374.06
8747,180550.06
8748,282204.47
8749,852671.6
8750,1076431.6
8751,490608.7
8752,325067.4
8753,96418.42
8754,1128767.0
8755,526809.7
8756,255811.33
8757,59074.87
8758,570051.94
8759,459567.6
8760,377485.84
8761,184807.36
8762,117073.88
8763,347772.1
8764,513534.4
8765,104058.07
8766,1404503.4
8767,371656.56
8768,553966.6
8769,274453.34
8770,159933.25
8771,153738.88
8772,131514.27
8773,1023119.25
8774,1509018.9
8775,347727.62
8776,604744.5
8777,454529.5
8778,626724.5
8779,182556.33
8780,766461.4
8781,118536.8
8782,356196.53
8783,1428555.4
8784,685661.25
8785,1928198.9
8786,115971.41
8787,317857.84
8788,373329.8
8789,1089643.6
8790,1032847.25
8791,329843.7
8792,94513.59
8793,125219.234
8794,551160.1
8795,690084.9
8796,760612.7
8797,267197.22
8798,402613.34
8799,242337.03
8800,633374.7
8801,232133.53
8802,96874.22
8803,335869.53
8804,413435.66
8805,729173.3
8806,288986.28
8807,651744.0
8808,166131.73
8809,101822.414
8810,176755.62
8811,126832.234
8812,589631.4
8813,140083.67
8814,543866.7
8815,1298114.1
8816,1024335.25
8817,507741.0
8818,666333.6
8819,690774.4
8820,570231.9
8821,1387168.6
8822,314550.03
8823,1522183.1
8824,1460885.4
8825,1122638.4
8826,962176.06
8827,612233.4
8828,290005.44
8829,69588.61
8830,148962.69
8831,97836.29
8832,1063459.4
8833,70586.37
8834,74242.39
8835,319958.72
8836,391101.7
8837,107636.31
8838,325795.78
8839,141932.78
8840,650651.0
8841,148335.56
8842,824241.7
8843,1909811.9
8844,1016312.25
8845,86697.336
8846,254319.67
8847,100763.35
8848,342724.16
8849,51369.312
8850,292824.53
8851,1341235.6
8852,434097.62
8853,185777.42
8854,1426949.1
8855,63231.723
8856,752440.75
8857,80609.64
8858,105005.66
8859,2104382.2
8860,1585833.6
8861,590441.0
8862,587775.75
8863,421061.78
8864,265448.12
8865,672809.2
8866,125237.25
8867,717841.1
8868,588281.56
8869,1777065.8
8870,90087.92
8871,264347.34
8872,197403.45
8873,136917.53
8874,1468637.1
8875,88132.89
8876,568101.0
8877,284582.9
8878,206850.25
8879,74817.38
8880,319474.34
8881,602100.9
8882,154283.92
8883,1968321.4
8884,622411.4
8885,69114.58
8886,390208.78
8887,832815.8
8888,310957.28
8889,129483.12
8890,688682.4
8891,218843.5
8892,455992.6
8893,556278.4
8894,719078.56
8895,499745.78
8896,89141.66
8897,1150329.6
8898,453474.1
8899,69042.9
8900,296655.97
8901,83688.46
8902,1385760.4
8903,621712.25
8904,209121.16
8905,77186.47
8906,88790.11
8907,514758.7
8908,699344.7
8909,313904.62
8910,604641.5
8911,424656.78
8912,619635.8
8913,115614.49
8914,444482.4
8915,642737.75
8916,569256.25
8917,806485.8
8918,50418.68
8919,233192.1
8920,91892.2
8921,100087.8
8922,478545.16
8923,229371.05
8924,177460.78
8925,499474.03
8926,168571.22
8927,142972.77
8928,409114.28
8929,338361.16
8930,58772.51
8931,213782.31
8932,1555499.2
8933,774155.7
8934,89481.625
8935,76194.57
8936,176227.84
8937,111571.61
8938,106836.445
8939,84095.27
8940,476473.2
8941,331601.97
8942,103822.31
8943,463119.2
8944,786568.6
8945,147690.14
8946,385495.9
8947,107455.8
8948,69212.61
8949,573894.56
8950,253131.78
8951,1901356.1
8952,707462.06
8953,203599.78
8954,122489.2
8955,233873.9
8956,381843.16
8957,210483.25
8958,2212413.5
8959,81489.97
8960,118098.336
8961,562156.9
8962,63825.906
8963,247731.16
8964,439028.28
8965,727994.0
8966,1836638.4
8967,454638.97
8968,126925.09
8969,415451.1
8970,142362.83
8971,56686.31
8972,219680.84
8973,1857246.8
8974,658825.44
8975,110552.875
8976,524884.2
8977,505969.22
8978,164187.1
8979,430244.28
8980,67598.08
8981,134422.9
8982,142365.55
8983,710362.9
8984,291949.16
8985,525614.4
8986,259135.62
8987,85884.375
8988,160034.53
8989,889455.94
8990,643548.9
8991,368882.66
8992,785640.7
8993,1002531.3
8994,276328.72
8995,84397.95
8996,375382.4
8997,338571.4
8998,219999.86
8999,245617.6
9000,549418.5
9001,166663.55
9002,1288918.4
9003,405793.66
9004,97792.6
9005,281104.84
9006,1695452.1
9007,1200010.8
9008,278581.6
9009,251406.97
9010,785588.8
9011,156342.61
9012,201014.28
9013,497972.3
9014,120871.77
9015,849069.75
9016,88227.32
9017,544419.25
9018,673627.4
9019,120566.45
9020,324960.34
9021,575176.4
9022,152366.66
9023,66784.3
9024,576527.25
9025,151599.31
9026,81266.67
9027,723974.4
9028,443384.44
9029,584418.94
9030,416538.94
9031,849027.25
9032,72366.22
9033,353592.0
9034,1610633.4
9035,1762664.6
9036,121475.15
9037,388069.56
9038,1760769.6
9039,643152.0
9040,216386.44
9041,719431.06
9042,1081404.4
9043,356516.8
9044,733944.4
9045,1908441.1
9046,383677.25
9047,73048.72
9048,232422.19
9049,428345.53
9050,329184.66
9051,1862722.2
9052,306745.28
9053,1992236.1
9054,440517.3
9055,144698.08
9056,201384.48
9057,186741.89
9058,226308.97
9059,536667.44
9060,288404.4
9061,1059252.9
9062,411411.25
9063,758898.9
9064,506592.72
9065,606026.1
9066,572393.75
9067,464194.5
9068,348068.6
9069,125990.53
9070,335940.03
9071,361855.62
9072,93875.86
9073,595468.1
9074,94725.08
9075,482350.9
9076,1859387.8
9077,137740.33
9078,1282948.5
9079,761034.5
9080,595159.1
9081,1308156.5
9082,609860.9
9083,73490.36
9084,816269.4
9085,190188.4
9086,1343485.4
9087,437918.0
9088,61119.285
9089,122020.58
9090,363063.03
9091,181640.16
9092,88217.33
9093,1996084.4
9094,1131907.6
9095,1152400.6
9096,624184.0
9097,1182089.1
9098,459367.94
9099,549585.0
9100,2298980.2
9101,643662.5
9102,643581.2
9103,311124.38
9104,373065.4
9105,889468.5
9106,1666345.6
9107,493737.97
9108,369323.66
9109,428940.97
9110,450196.12
9111,67815.766
9112,665855.1
9113,101367.83
9114,81084.516
9115,405028.28
9116,858144.75
9117,414172.06
9118,334346.6
9119,91418.66
9120,539022.56
9121,69447.33
9122,319752.03
9123,338765.9
9124,320888.97
9125,1316961.9
9126,105485.03
9127,1738142.5
9128,451266.53
9129,490745.9
9130,456098.16
9131,266433.6
9132,436663.84
9133,88953.06
9134,229046.48
9135,764560.25
9136,474551.53
9137,226638.78
9138,476191.28
9139,65604.516
9140,52011.926
9141,63825.29
9142,1534470.2
9143,728267.1
9144,1090016.1
9145,267776.1
9146,376438.5
9147,120907.91
9148,739698.7
9149,344755.66
9150,592809.5
9151,438856.03
9152,332699.9
9153,85356.82
9154,65874.32
9155,230089.48
9156,71840.58
9157,447518.88
9158,120295.37
9159,311341.88
9160,118182.75
9161,1606371.2
9162,154296.58
9163,235222.16
9164,600622.8
9165,524335.56
9166,78167.41
9167,147916.1
9168,115138.336
9169,92861.01
9170,87092.11
9171,547765.4
9172,1034858.1
9173,264193.66
9174,480058.0
9175,404669.97
9176,145736.81
9177,143257.47
9178,339729.88
9179,775099.56
9180,693713.5
9181,568604.9
9182,778729.56
9183,271445.56
9184,379947.22
9185,167416.42
9186,1236439.9
9187,244109.03
9188,70874.78
9189,532343.5
9190,678591.5
9191,340662.9
9192,333682.75
9193,108494.914
9194,2108590.8
9195,130213.52
9196,77555.83
9197,550868.75
9198,141417.22
9199,292404.72
9200,199222.05
9201,83889.53
9202,1307547.1
9203,417664.84
9204,262255.9
9205,325588.7
9206,626668.9
9207,685297.2
9208,230231.95
9209,526954.25
9210,195792.19
9211,92330.17
9212,501875.28
9213,385805.16
9214,1821620.6
9215,397796.84
9216,700352.2
9217,240711.72
9218,228312.72
9219,499724.12
9220,100043.2
9221,538493.8
9222,81565.9
9223,99159.875
9224,104066.55
9225,763815.1
9226,410897.66
9227,335612.72
9228,295056.75
9229,878989.1
9230,333877.03
9231,293927.6
9232,177251.4
9233,2339356.8
9234,77836.31
9235,97628.66
9236,81207.375
9237,499174.28
9238,460772.6
9239,476426.22
9240,679216.0
9241,226496.8
9242,373827.1
9243,178190.22
9244,824714.4
9245,755330.5
9246,68278.625
9247,599773.06
9248,247201.62
9249,367613.75
9250,481273.97
9251,251855.86
9252,380202.22
9253,179168.81
9254,467781.4
9255,229889.16
9256,671042.94
9257,416419.47
9258,80962.27
9259,561566.6
9260,87713.67
9261,138653.67
9262,79470.945
9263,1014173.44
9264,280246.5
9265,766504.6
9266,281060.66
9267,420611.97
9268,74727.71
9269,499271.06
9270,332353.34
9271,88107.79
9272,73988.5
9273,909884.4
9274,246984.3
9275,682589.2
9276,446158.22
9277,401690.44
9278,841602.5
9279,96019.39
9280,61476.242
9281,499981.62
9282,625444.9
9283,252448.44
9284,157836.75
9285,141843.69
9286,184165.27
9287,283886.72
9288,540256.25
9289,61176.45
9290,852422.94
9291,620606.1
9292,268630.16
9293,260008.62
9294,299330.72
9295,637894.1
9296,498582.62
9297,337002.7
9298,52275.285
9299,92111.875
9300,422347.47
9301,823500.75
9302,930199.7
9303,130159.1
9304,535976.94
9305,388524.06
9306,383681.9
9307,317723.06
9308,1726284.2
9309,1517788.2
9310,314832.75
9311,348581.94
9312,1589756.8
9313,604311.1
9314,575936.25
9315,65628.92
9316,465116.4
9317,1327532.6
9318,472220.28
9319,152647.72
9320,117073.88
9321,70143.36
9322,126115.37
9323,78262.37
9324,62187.043
9325,61588.047
9326,1761519.5
9327,385017.44
9328,85151.05
9329,1527939.6
9330,360905.72
9331,1073971.5
9332,109557.94
9333,82999.266
9334,67765.99
9335,404009.4
9336,803092.25
9337,155068.84
9338,1745421.9
9339,1123364.1
9340,70087.83
9341,628078.4
9342,211362.62
9343,528899.6
9344,148135.67
9345,145276.52
9346,512837.9
9347,779431.7
9348,214520.34
9349,786266.7
9350,486727.47
9351,72131.59
9352,85375.836
9353,73422.14
9354,74896.31
9355,138737.69
9356,258433.23
9357,163074.44
9358,613370.6
9359,173663.62
9360,427374.88
9361,1973578.2
9362,1705662.4
9363,517164.12
9364,189671.03
9365,86571.55
9366,448721.3
9367,232526.7
9368,410541.66
9369,53297.492
9370,225088.12
9371,537156.0
9372,186223.86
9373,238876.5
9374,75416.27
9375,1372962.1
9376,166537.31
9377,135383.16
9378,226828.39
9379,400217.47
9380,708712.4
9381,1249522.1
9382,1238167.6
9383,89928.016
9384,331518.9
9385,69562.98
9386,1773285.4
9387,233795.62
9388,1684587.9
9389,100967.625
9390,111781.75
9391,161968.75
9392,591704.75
9393,520316.06
9394,784075.5
9395,500368.72
9396,106423.53
9397,224600.27
9398,717337.75
9399,1887269.4
9400,87622.09
9401,228269.58
9402,674337.6
9403,127282.41
9404,429476.66
9405,281081.78
9406,811427.75
9407,203818.36
9408,544136.1
9409,113564.25
9410,97314.48
9411,584816.44
9412,114893.875
9413,544206.25
9414,480244.03
9415,411371.9
9416,1004340.3
9417,1647670.6
9418,162830.06
9419,375259.72
9420,129157.625
9421,119692.44
9422,150853.66
9423,1603463.0
9424,726973.9
9425,103104.055
9426,87668.17
9427,116127.92
9428,393202.94
9429,1456839.0
9430,590740.75
9431,607244.9
9432,589364.56
9433,742783.9
9434,1300531.9
9435,766122.1
9436,103517.68
9437,493343.4
9438,1764911.0
9439,998482.0
9440,543684.94
9441,245879.05
9442,693690.44
9443,71630.734
9444,508754.53
9445,593656.25
9446,260008.56
9447,56100.215
9448,90178.65
9449,113698.58
9450,65552.17
9451,692686.75
9452,291259.56
9453,401566.0
9454,1465851.8
9455,171076.95
9456,75615.85
9457,287599.72
9458,1009979.1
9459,291229.78
9460,1749123.8
9461,649773.2
9462,486376.47
9463,98478.84
9464,69673.15
9465,604622.6
9466,1231274.1
9467,359289.8
9468,470638.12
9469,99426.5
9470,87826.25
9471,94686.625
9472,352694.6
9473,82391.484
9474,62861.637
9475,1470812.6
9476,1259668.6
9477,592764.5
9478,408264.84
9479,285125.88
9480,342396.72
9481,175734.19
9482,277950.6
9483,407009.25
9484,2057165.6
9485,1839441.4
9486,130570.8
9487,571232.25
9488,733100.44
9489,372008.97
9490,1152412.4
9491,294891.47
9492,73016.58
9493,360271.66
9494,63485.56
9495,1479609.6
9496,165743.4
9497,308652.4
9498,350451.03
9499,241592.25
9500,232351.1
9501,691594.0
9502,785205.44
9503,336201.4
9504,1513315.5
9505,411758.03
9506,650324.0
9507,1341670.9
9508,716109.0
9509,605486.25
9510,1245195.8
9511,342993.25
9512,443975.5
9513,106004.61
9514,219993.31
9515,2085653.8
9516,392563.88
9517,259869.75
9518,495211.4
9519,893677.2
9520,72292.37
9521,919949.44
9522,195988.9
9523,1094467.1
9524,408822.3
9525,439698.7
9526,143156.6
9527,297942.72
9528,435665.34
9529,98426.96
9530,633228.0
9531,100813.125
9532,56206.02
9533,939462.8
9534,261658.25
9535,538564.25
9536,78596.89
9537,524883.56
9538,695464.56
9539,781180.4
9540,706061.06
9541,312554.78
9542,628699.9
9543,806367.75
9544,1231243.4
9545,1908394.9
9546,127557.19
9547,231813.72
9548,336567.5
9549,1305257.9
9550,53754.26
9551,963162.94
9552,91916.38
9553,1194049.4
9554,260622.31
9555,405012.44
9556,62778.84
9557,179292.4
9558,373798.66
9559,691350.9
9560,792180.8
9561,1635166.6
9562,411659.34
9563,672678.5
9564,417165.6
9565,80950.27
9566,269751.56
9567,65390.23
9568,246449.25
9569,500732.25
9570,1899796.1
9571,674691.7
9572,1033874.56
9573,515066.7
9574,534963.0
9575,314430.5
9576,1549698.4
9577,633995.4
9578,231511.53
9579,183531.2
9580,566414.2
9581,68619.125
9582,587290.75
9583,600817.6
9584,485304.8
9585,318652.06
9586,435018.16
9587,98317.92
9588,314224.9
9589,320131.8
9590,469560.84
9591,695122.44
9592,343802.22
9593,525220.5
9594,872713.8
9595,102604.664
9596,772906.44
9597,305096.6
9598,64325.285
9599,546191.56
9600,1515876.6
9601,83549.16
9602,78024.016
9603,80552.65
9604,82680.64
9605,180494.62
9606,105654.39
9607,439393.5
9608,89448.39
9609,472981.66
9610,124090.66
9611,93470.73
9612,280669.28
9613,668761.0
9614,94031.17
9615,475556.2
9616,647484.5
9617,232783.55
9618,239528.66
9619,67678.67
9620,552324.4
9621,238451.97
9622,403549.5
9623,163213.31
9624,377375.38
9625,427751.4
9626,140632.81
9627,2371546.2
9628,162089.39
9629,290805.22
9630,277037.47
9631,544452.1
9632,532914.06
9633,794358.9
9634,689885.7
9635,90523.22
9636,63140.805
9637,1768890.1
9638,1279857.0
9639,181342.66
9640,111028.94
9641,188307.06
9642,387912.34
9643,332287.9
9644,249821.27
9645,536777.6
9646,314003.72
9647,74376.94
9648,461093.4
9649,360323.28
9650,96332.03
9651,509341.6
9652,89111.06
9653,308504.2
9654,166404.0
9655,556087.5
9656,820559.9
9657,280925.4
9658,587301.75
9659,542466.0
9660,204043.0
9661,398746.5
9662,99298.33
9663,593886.94
9664,182538.39
9665,360261.25
9666,599650.25
9667,732978.9
9668,125939.45
9669,1505537.6
9670,109384.81
9671,265711.03
9672,1620652.9
9673,225318.31
9674,1012993.4
9675,333183.34
9676,70616.57
9677,495065.28
9678,97998.65
9679,441186.8
9680,72948.164
9681,362785.34
9682,59174.65
9683,163616.81
9684,77123.24
9685,293145.53
9686,93613.32
9687,389493.1
9688,273028.3
9689,1265332.5
9690,241743.4
9691,2090572.0
9692,896952.4
9693,144289.66
9694,705090.0
9695,133775.56
9696,568572.94
9697,1118179.1
9698,521686.66
9699,1556708.9
9700,72048.086
9701,314677.22
9702,234603.06
9703,121244.97
9704,221812.89
9705,116731.67
9706,93612.91
9707,1295562.0
9708,319440.22
